"STATEFP,C,2","COUNTYFP,C,3","TRACTCE,C,6","BLKGRPCE,C,1","GEOID,C,12","NAMELSAD,C,13","MTFCC,C,5","FUNCSTAT,C,1","ALAND,N,14,0","AWATER,N,14,0","INTPTLAT,C,11","INTPTLON,C,12","in_region,N,2,1"
26,121,000100,1,261210001001,Block Group 1,G5030,S,632406,0,+43.2416070,-086.1991606,0
26,121,002700,3,261210027003,Block Group 3,G5030,S,660724,0,+43.1759840,-086.1905368,0
26,121,002800,3,261210028003,Block Group 3,G5030,S,36035956,475896,+43.1419914,-086.1190406,0
26,121,003300,3,261210033003,Block Group 3,G5030,S,60316997,2214055,+43.3454247,-086.1062196,0
26,121,000100,2,261210001002,Block Group 2,G5030,S,1908732,0,+43.2463275,-086.2035621,0
26,121,000100,3,261210001003,Block Group 3,G5030,S,254284,0,+43.2444683,-086.2196249,0
26,099,221800,1,260992218001,Block Group 1,G5030,S,2727626,0,+42.6958913,-082.8057249,0
26,121,000100,4,261210001004,Block Group 4,G5030,S,773225,0,+43.2411359,-086.2144720,0
26,121,004200,1,261210042001,Block Group 1,G5030,S,2555738,431670,+43.2473659,-086.2346925,0
26,121,000300,2,261210003002,Block Group 2,G5030,S,340107,0,+43.2331868,-086.2290993,0
26,099,222102,1,260992221021,Block Group 1,G5030,S,3868374,30718,+42.6851285,-082.7726069,0
26,099,222500,1,260992225001,Block Group 1,G5030,S,1309777,2508106,+42.6569065,-082.7732715,0
26,099,222500,2,260992225002,Block Group 2,G5030,S,2995040,110933,+42.6668960,-082.7692657,0
26,099,222800,1,260992228001,Block Group 1,G5030,S,1986631,0,+42.6596852,-082.7983536,0
26,099,223400,1,260992234001,Block Group 1,G5030,S,3428947,59553,+42.6352630,-082.8704350,0
26,099,223400,2,260992234002,Block Group 2,G5030,S,12361257,129524,+42.6560615,-082.8811495,0
26,099,223800,2,260992238002,Block Group 2,G5030,S,14598090,19641,+42.7027679,-082.9425896,0
26,093,740200,2,260937402002,Block Group 2,G5030,S,13454506,469415,+42.5357615,-083.6996396,0
26,093,740500,2,260937405002,Block Group 2,G5030,S,323006,186609,+42.5628508,-083.7889008,0
26,093,740600,1,260937406001,Block Group 1,G5030,S,4204356,181069,+42.5691391,-083.7574663,0
26,093,740600,2,260937406002,Block Group 2,G5030,S,3393828,323173,+42.5643198,-083.7512603,0
26,163,562300,2,261635623002,Block Group 2,G5030,S,1791765,0,+42.3718082,-083.5012928,0
26,161,413403,2,261614134032,Block Group 2,G5030,S,10452188,52737,+42.1810752,-083.6499446,0
26,151,970200,2,261519702002,Block Group 2,G5030,S,119138941,36082,+43.6492339,-082.9118182,0
26,151,970300,1,261519703001,Block Group 1,G5030,S,86240923,25426,+43.5428916,-082.9518595,0
26,007,000300,1,260070003001,Block Group 1,G5030,S,24365199,6477144,+45.1811990,-083.4973500,0
26,121,003600,4,261210036004,Block Group 4,G5030,S,20228606,847844,+43.3699502,-086.2576529,0
26,121,003700,1,261210037001,Block Group 1,G5030,S,7295419,165506,+43.4180048,-086.3334357,0
26,121,003700,3,261210037003,Block Group 3,G5030,S,9306955,26559,+43.3886591,-086.3251108,0
26,121,003700,4,261210037004,Block Group 4,G5030,S,19884602,9799475,+43.3629254,-086.3856891,0
26,161,414000,3,261614140003,Block Group 3,G5030,S,103328,12198,+42.2534256,-083.6633058,0
26,161,414200,1,261614142001,Block Group 1,G5030,S,814135,0,+42.2497420,-083.6780842,0
26,161,414200,2,261614142002,Block Group 2,G5030,S,393874,0,+42.2479294,-083.6696529,0
26,161,414200,3,261614142003,Block Group 3,G5030,S,267580,0,+42.2478014,-083.6635677,0
26,161,414300,1,261614143001,Block Group 1,G5030,S,1563540,0,+42.2399148,-083.6768267,0
26,007,000100,4,260070001004,Block Group 4,G5030,S,139753284,472566,+44.8959929,-083.6790382,0
26,007,990000,0,260079900000,Block Group 0,G5030,S,0,2760382624,+45.0287852,-082.9016078,0
26,007,000100,3,260070001003,Block Group 3,G5030,S,257949799,26766345,+44.9877980,-083.7932011,0
26,007,000100,1,260070001001,Block Group 1,G5030,S,179344442,356534,+45.1563500,-083.7376549,0
26,007,000800,3,260070008003,Block Group 3,G5030,S,509001,0,+45.0564817,-083.4449704,0
26,007,000100,2,260070001002,Block Group 2,G5030,S,110296346,1040342,+45.1029640,-083.7445604,0
26,007,000900,2,260070009002,Block Group 2,G5030,S,22377306,16081496,+44.9878771,-083.4509049,0
26,007,000200,3,260070002003,Block Group 3,G5030,S,99533006,200144,+45.0212738,-083.6191323,0
26,007,000500,2,260070005002,Block Group 2,G5030,S,410205,0,+45.0667976,-083.4446579,0
26,007,000200,2,260070002002,Block Group 2,G5030,S,48781626,3503555,+45.0965057,-083.5575906,0
26,007,000500,3,260070005003,Block Group 3,G5030,S,331428,0,+45.0634696,-083.4389588,0
26,007,000700,1,260070007001,Block Group 1,G5030,S,37626144,1034028,+45.0404028,-083.5201384,0
26,007,000200,5,260070002005,Block Group 5,G5030,S,68326959,3405848,+45.0035247,-083.4976570,0
26,161,415800,1,261614158001,Block Group 1,G5030,S,1941658,0,+42.2227846,-083.7700526,0
26,161,432000,1,261614320001,Block Group 1,G5030,S,96342734,1180021,+42.2073627,-084.0824583,0
26,161,432000,3,261614320003,Block Group 3,G5030,S,93692001,1088079,+42.1179647,-083.9583249,0
26,161,448000,2,261614480002,Block Group 2,G5030,S,48534936,347042,+42.2740919,-083.9652014,0
26,161,453000,2,261614530002,Block Group 2,G5030,S,9640801,402530,+42.3173587,-083.7947646,0
26,161,461000,2,261614610002,Block Group 2,G5030,S,25084198,275448,+42.3470448,-083.8574834,0
26,161,464000,2,261614640002,Block Group 2,G5030,S,15392364,0,+42.4126799,-083.5700156,0
26,145,012300,2,261450123002,Block Group 2,G5030,S,62450576,123690,+43.3501512,-084.2039125,0
26,099,242500,2,260992425002,Block Group 2,G5030,S,1342847,0,+42.6075678,-082.9387603,0
26,007,000100,5,260070001005,Block Group 5,G5030,S,68981042,75099,+44.8814450,-083.5157848,0
26,161,425000,1,261614250001,Block Group 1,G5030,S,14876250,12283,+42.2349475,-083.8084874,0
26,161,425000,2,261614250002,Block Group 2,G5030,S,15516661,100310,+42.2078958,-083.8094092,0
26,161,426000,1,261614260001,Block Group 1,G5030,S,48458101,284368,+42.2069626,-083.8509324,0
26,151,970300,3,261519703003,Block Group 3,G5030,S,91820493,59239,+43.4597657,-083.0478126,0
26,151,970300,4,261519703004,Block Group 4,G5030,S,88698989,26530,+43.4547194,-082.9403260,0
26,151,970400,1,261519704001,Block Group 1,G5030,S,80595618,27344,+43.5660600,-082.6894064,0
26,121,003800,1,261210038001,Block Group 1,G5030,S,14160570,81684,+43.4346439,-086.3712454,0
26,121,003800,2,261210038002,Block Group 2,G5030,S,1040245,0,+43.4170944,-086.3608880,0
26,121,003800,3,261210038003,Block Group 3,G5030,S,20938085,10495997,+43.4050724,-086.4063652,0
26,121,003900,1,261210039001,Block Group 1,G5030,S,28185672,8109646,+43.4501462,-086.4415383,0
26,121,003900,2,261210039002,Block Group 2,G5030,S,30349915,145407,+43.4587967,-086.3414777,0
26,121,004000,1,261210040001,Block Group 1,G5030,S,89070355,5337188,+43.4237733,-086.2265069,0
26,151,970400,3,261519704003,Block Group 3,G5030,S,87257018,536725,+43.3757130,-082.6784123,0
26,161,431000,3,261614310003,Block Group 3,G5030,S,5036679,160144,+42.1557015,-084.0292418,0
26,151,970900,1,261519709001,Block Group 1,G5030,S,91587764,36989,+43.4702806,-082.8151435,0
26,151,970900,2,261519709002,Block Group 2,G5030,S,5162470,6492,+43.4275925,-082.8323903,0
26,151,970900,3,261519709003,Block Group 3,G5030,S,5293770,0,+43.4139107,-082.8299280,0
26,151,970900,4,261519709004,Block Group 4,G5030,S,91052207,57657,+43.3711245,-082.7998441,0
26,151,971000,1,261519710001,Block Group 1,G5030,S,109787366,4064,+43.3821110,-082.9371004,0
26,151,971000,2,261519710002,Block Group 2,G5030,S,99733365,57653,+43.3511835,-083.0550241,0
26,151,971000,4,261519710004,Block Group 4,G5030,S,20879820,22593,+43.3059694,-083.0901037,0
26,151,971100,1,261519711001,Block Group 1,G5030,S,95819530,78401,+43.2920120,-082.9356676,0
26,161,444000,1,261614440001,Block Group 1,G5030,S,19600967,3201547,+42.4060797,-083.9728076,0
26,161,444000,2,261614440002,Block Group 2,G5030,S,9951887,2521740,+42.4055668,-083.9231640,0
26,161,444000,3,261614440003,Block Group 3,G5030,S,24802225,1216587,+42.3725815,-084.0002264,0
26,161,444000,4,261614440004,Block Group 4,G5030,S,24209822,298228,+42.3716547,-083.9348901,0
26,161,445000,2,261614450002,Block Group 2,G5030,S,47486721,4176968,+42.3676139,-084.0827026,0
26,151,970500,1,261519705001,Block Group 1,G5030,S,48329168,2057921,+43.3739919,-082.5826418,0
26,151,971100,2,261519711002,Block Group 2,G5030,S,87075494,112970,+43.1940031,-082.9334924,0
26,151,971200,1,261519712001,Block Group 1,G5030,S,108368544,48130,+43.2978008,-082.7204184,0
26,151,971200,2,261519712002,Block Group 2,G5030,S,76409457,17232,+43.2824660,-082.8277111,0
26,151,971200,3,261519712003,Block Group 3,G5030,S,90918251,10148,+43.1950108,-082.8127207,0
26,151,970100,2,261519701002,Block Group 2,G5030,S,65363611,4541697,+43.5291871,-082.6103900,0
26,161,453000,1,261614530001,Block Group 1,G5030,S,7979736,262564,+42.3230337,-083.8242424,0
26,151,970600,2,261519706002,Block Group 2,G5030,S,12559212,1626828,+43.3144231,-082.5449196,0
26,161,454000,1,261614540001,Block Group 1,G5030,S,1895877,74716,+42.3324811,-083.8842655,0
26,057,000500,2,260570005002,Block Group 2,G5030,S,3260129,17547,+43.3974522,-084.6529224,0
26,057,000600,1,260570006001,Block Group 1,G5030,S,3383725,190752,+43.3657522,-084.6715559,0
26,057,000100,2,260570001002,Block Group 2,G5030,S,46848430,61438,+43.4302038,-084.7563666,0
26,161,461000,1,261614610001,Block Group 1,G5030,S,35465732,918524,+42.3973977,-083.8642066,0
26,161,461000,3,261614610003,Block Group 3,G5030,S,30227323,904160,+42.3884948,-083.8137515,0
26,057,000100,1,260570001001,Block Group 1,G5030,S,45194751,913912,+43.4155385,-084.8114895,0
26,057,000100,4,260570001004,Block Group 4,G5030,S,42246718,200075,+43.3420830,-084.8204094,0
26,057,000100,3,260570001003,Block Group 3,G5030,S,47583286,444775,+43.3342563,-084.7607117,0
26,057,000800,1,260570008001,Block Group 1,G5030,S,100016939,225405,+43.2479296,-084.7730374,0
26,057,000800,3,260570008003,Block Group 3,G5030,S,75474274,2079258,+43.1576765,-084.6499022,0
26,153,000100,2,261530001002,Block Group 2,G5030,S,352517387,34638956,+46.0294217,-086.0017573,0
26,153,000200,1,261530002001,Block Group 1,G5030,S,898559381,40858853,+46.1778306,-086.4048249,0
26,153,000300,2,261530003002,Block Group 2,G5030,S,14421830,1720051,+45.9478602,-086.3031535,0
26,057,000900,1,260570009001,Block Group 1,G5030,S,95201812,553611,+43.2450037,-084.4238279,0
26,145,012500,3,261450125003,Block Group 3,G5030,S,76167114,178886,+43.1785061,-084.2431620,0
26,145,012600,1,261450126001,Block Group 1,G5030,S,7549686,162027,+43.2945472,-084.1595961,0
26,145,012600,2,261450126002,Block Group 2,G5030,S,919677,29741,+43.2930108,-084.1396642,0
26,145,012700,1,261450127001,Block Group 1,G5030,S,18870116,76481,+43.1977771,-084.1460757,0
26,161,415800,2,261614158002,Block Group 2,G5030,S,3988624,23621,+42.2078423,-083.7734925,0
26,161,416000,2,261614160002,Block Group 2,G5030,S,1434794,0,+42.2093574,-083.6646292,0
26,161,416200,1,261614162001,Block Group 1,G5030,S,12870412,20426,+42.1847396,-083.7141007,0
26,161,465000,4,261614650004,Block Group 4,G5030,S,7157934,385106,+42.3913102,-083.7464743,0
26,161,466000,1,261614660001,Block Group 1,G5030,S,69383328,223159,+42.3796817,-083.7135992,0
26,161,404100,3,261614041003,Block Group 3,G5030,S,455866,0,+42.2702395,-083.7706184,0
26,057,000900,4,260570009004,Block Group 4,G5030,S,92659195,466615,+43.1582667,-084.5391105,0
26,057,000900,2,260570009002,Block Group 2,G5030,S,82471749,186031,+43.1544465,-084.4171561,0
26,057,001000,2,260570010002,Block Group 2,G5030,S,6101105,7422,+43.2822946,-084.6131665,0
26,057,001000,1,260570010001,Block Group 1,G5030,S,81060157,79750,+43.2414750,-084.6489360,0
26,145,012500,1,261450125001,Block Group 1,G5030,S,63155308,723989,+43.2641864,-084.3384457,0
26,147,634100,1,261476341001,Block Group 1,G5030,S,18161878,124727,+42.9757939,-082.5910672,0
26,147,637100,2,261476371002,Block Group 2,G5030,S,2829399,0,+42.9299670,-082.4703982,0
26,147,640100,1,261476401001,Block Group 1,G5030,S,6638312,1583179,+42.8564823,-082.4825828,0
26,147,650100,2,261476501002,Block Group 2,G5030,S,1756279,0,+42.6991696,-082.7140630,0
26,147,651200,1,261476512001,Block Group 1,G5030,S,33685748,29956,+42.7912559,-082.7039846,0
26,147,636000,1,261476360001,Block Group 1,G5030,S,2288167,13563,+42.9847935,-082.4616558,0
26,057,000700,3,260570007003,Block Group 3,G5030,S,2501894,0,+43.4007371,-084.4788397,0
26,057,000700,1,260570007001,Block Group 1,G5030,S,93240804,13328,+43.3284011,-084.4195646,0
26,057,000200,2,260570002002,Block Group 2,G5030,S,84635839,271381,+43.4258886,-084.5428187,0
26,057,000200,1,260570002001,Block Group 1,G5030,S,68711189,162307,+43.4296240,-084.6772427,0
26,057,000200,4,260570002004,Block Group 4,G5030,S,46361387,624780,+43.3300594,-084.7014715,0
26,057,000300,3,260570003003,Block Group 3,G5030,S,7658216,278111,+43.4114320,-084.6267738,0
26,093,710300,2,260937103002,Block Group 2,G5030,S,14671781,845442,+42.7154013,-083.7815004,0
26,093,741100,2,260937411002,Block Group 2,G5030,S,2738385,174010,+42.5419289,-083.7938039,0
26,093,741601,1,260937416011,Block Group 1,G5030,S,888690,136046,+42.5243156,-083.7897961,0
26,093,741601,2,260937416012,Block Group 2,G5030,S,1270239,23339,+42.5213528,-083.7703302,0
26,117,971100,3,261179711003,Block Group 3,G5030,S,81040688,1856821,+43.1558777,-085.1456801,0
26,099,240000,1,260992400001,Block Group 1,G5030,S,1226211,0,+42.6110624,-082.8653433,0
26,099,240000,2,260992400002,Block Group 2,G5030,S,4094797,13672,+42.6248446,-082.8688008,0
26,099,240300,1,260992403001,Block Group 1,G5030,S,886807,0,+42.6035682,-082.9681652,0
26,099,240400,1,260992404001,Block Group 1,G5030,S,853652,5794,+42.5959959,-082.9665292,0
26,099,240400,2,260992404002,Block Group 2,G5030,S,671758,0,+42.5916920,-082.9693263,0
26,099,240400,3,260992404003,Block Group 3,G5030,S,286784,0,+42.5870611,-082.9654192,0
26,099,240400,4,260992404004,Block Group 4,G5030,S,797343,5096,+42.5882094,-082.9545684,0
26,099,240500,1,260992405001,Block Group 1,G5030,S,908321,0,+42.5807063,-082.9614311,0
26,099,240500,2,260992405002,Block Group 2,G5030,S,980827,28062,+42.5741301,-082.9648256,0
26,099,242100,2,260992421002,Block Group 2,G5030,S,479238,12648,+42.5585588,-082.8661660,0
26,099,242500,1,260992425001,Block Group 1,G5030,S,2607987,0,+42.6205522,-082.9437830,0
26,099,243000,1,260992430001,Block Group 1,G5030,S,2108717,0,+42.6165213,-082.9260960,0
26,099,243000,2,260992430002,Block Group 2,G5030,S,1039050,0,+42.6242429,-082.9229965,0
26,099,247200,3,260992472003,Block Group 3,G5030,S,1219631,213515,+42.5914425,-082.8390128,0
26,099,243500,1,260992435001,Block Group 1,G5030,S,2539727,216824,+42.6242623,-082.9011364,0
26,099,243500,2,260992435002,Block Group 2,G5030,S,2845542,96180,+42.6162460,-082.9079478,0
26,099,244000,1,260992440001,Block Group 1,G5030,S,1680486,16276,+42.6032190,-082.9201758,0
26,099,245000,1,260992450001,Block Group 1,G5030,S,223420,0,+42.6045809,-082.8711776,0
26,099,982100,1,260999821001,Block Group 1,G5030,S,12350712,3278422,+42.6165699,-082.8266518,0
26,099,247100,1,260992471001,Block Group 1,G5030,S,2375548,0,+42.6122718,-082.8549204,0
26,099,247200,2,260992472002,Block Group 2,G5030,S,1393155,0,+42.5828884,-082.8317605,0
26,099,247300,1,260992473001,Block Group 1,G5030,S,2058674,4381493,+42.5983044,-082.7921999,0
26,099,251300,2,260992513002,Block Group 2,G5030,S,235534,0,+42.4907051,-082.9024214,0
26,099,247200,4,260992472004,Block Group 4,G5030,S,1524028,0,+42.5824289,-082.8427427,0
26,099,247200,1,260992472001,Block Group 1,G5030,S,2511837,28278,+42.5805216,-082.8564376,0
26,077,006103,1,260770061031,Block Group 1,G5030,S,21320488,2704946,+42.0903175,-085.5618647,0
26,077,006102,1,260770061021,Block Group 1,G5030,S,998830,0,+42.1159175,-085.6309168,0
26,077,006102,3,260770061023,Block Group 3,G5030,S,1339217,0,+42.1149599,-085.6413227,0
26,141,950400,2,261419504002,Block Group 2,G5030,S,833907,0,+45.3564146,-084.2267934,0
26,099,240600,2,260992406002,Block Group 2,G5030,S,2246624,0,+42.5958933,-082.9411557,0
26,099,240600,3,260992406003,Block Group 3,G5030,S,1649774,45064,+42.5945500,-082.9285782,0
26,099,240700,1,260992407001,Block Group 1,G5030,S,2200416,55170,+42.5722272,-082.9410240,0
26,099,240700,2,260992407002,Block Group 2,G5030,S,465551,0,+42.5813784,-082.9253691,0
26,099,240700,3,260992407003,Block Group 3,G5030,S,1348519,56072,+42.5894247,-082.9031634,0
26,099,247300,2,260992473002,Block Group 2,G5030,S,456415,0,+42.5930072,-082.8114085,0
26,099,247300,3,260992473003,Block Group 3,G5030,S,2916511,7143,+42.5868584,-082.7997404,0
26,099,247300,4,260992473004,Block Group 4,G5030,S,3136971,11450977,+42.5731348,-082.7840096,0
26,099,247400,1,260992474001,Block Group 1,G5030,S,615215,444523,+42.5707472,-082.8156383,0
26,099,247400,2,260992474002,Block Group 2,G5030,S,1370550,311061,+42.5734767,-082.8302259,0
26,099,247400,3,260992474003,Block Group 3,G5030,S,611181,1371040,+42.5708413,-082.8270230,0
26,099,247500,1,260992475001,Block Group 1,G5030,S,506743,545352,+42.5650735,-082.8391448,0
26,099,247602,1,260992476021,Block Group 1,G5030,S,888440,1400628,+42.5518830,-082.8502065,0
26,099,250000,1,260992500001,Block Group 1,G5030,S,407076,495160,+42.5383352,-082.8632395,0
26,099,250200,1,260992502001,Block Group 1,G5030,S,351200,363019,+42.5240544,-082.8747864,0
26,099,250900,4,260992509004,Block Group 4,G5030,S,292340,0,+42.4990538,-082.9156334,0
26,099,251000,1,260992510001,Block Group 1,G5030,S,447502,232587,+42.4991393,-082.8840655,0
26,099,251100,1,260992511001,Block Group 1,G5030,S,612537,1081585,+42.4908002,-082.8841619,0
26,099,251100,2,260992511002,Block Group 2,G5030,S,548976,0,+42.4926262,-082.8930921,0
26,099,251200,1,260992512001,Block Group 1,G5030,S,620554,1167963,+42.4799575,-082.8831482,0
26,099,251200,2,260992512002,Block Group 2,G5030,S,488548,0,+42.4811594,-082.8949635,0
26,099,251400,1,260992514001,Block Group 1,G5030,S,295054,0,+42.4921407,-082.9100905,0
26,099,251400,2,260992514002,Block Group 2,G5030,S,343705,0,+42.4850580,-082.9096206,0
26,099,251400,4,260992514004,Block Group 4,G5030,S,305256,0,+42.4914943,-082.9148711,0
26,099,251500,1,260992515001,Block Group 1,G5030,S,495822,0,+42.4769026,-082.9065323,0
26,099,251500,2,260992515002,Block Group 2,G5030,S,284040,0,+42.4757916,-082.9144125,0
26,099,251600,1,260992516001,Block Group 1,G5030,S,712984,1158590,+42.4726930,-082.8793045,0
26,099,251800,2,260992518002,Block Group 2,G5030,S,281515,0,+42.4582541,-082.9165032,0
26,099,251600,2,260992516002,Block Group 2,G5030,S,399322,0,+42.4725192,-082.8963544,0
26,099,251700,1,260992517001,Block Group 1,G5030,S,807746,317271,+42.4678695,-082.8839860,0
26,099,251700,2,260992517002,Block Group 2,G5030,S,475144,0,+42.4694318,-082.9014060,0
26,099,251700,3,260992517003,Block Group 3,G5030,S,851956,0,+42.4691824,-082.9124211,0
26,099,251800,1,260992518001,Block Group 1,G5030,S,582913,0,+42.4627743,-082.9140018,0
26,099,245200,2,260992452002,Block Group 2,G5030,S,729168,2468,+42.6115914,-082.8933994,0
26,157,000200,2,261570002002,Block Group 2,G5030,S,76958407,23238715,+43.6711825,-083.5363219,0
26,157,000600,1,261570006001,Block Group 1,G5030,S,14962741,3253,+43.4737323,-083.4361378,0
26,005,031000,1,260050310001,Block Group 1,G5030,S,30610960,436287,+42.4648886,-086.1206218,0
26,005,031000,3,260050310003,Block Group 3,G5030,S,59446692,1092301,+42.4566916,-086.0272134,0
26,005,031000,5,260050310005,Block Group 5,G5030,S,26250448,1461327,+42.4369637,-085.9418109,0
26,005,031100,5,260050311005,Block Group 5,G5030,S,29950231,2199410,+42.5742846,-085.8297519,0
26,005,031100,1,260050311001,Block Group 1,G5030,S,28394217,228727,+42.4889169,-085.8867411,0
26,099,245000,2,260992450002,Block Group 2,G5030,S,1491584,85004,+42.6001817,-082.8664728,0
26,099,245000,3,260992450003,Block Group 3,G5030,S,424402,32933,+42.5954474,-082.8676402,0
26,099,245100,2,260992451002,Block Group 2,G5030,S,492149,0,+42.6028755,-082.8776500,0
26,099,245100,3,260992451003,Block Group 3,G5030,S,510297,0,+42.6000681,-082.8859155,0
26,099,245100,4,260992451004,Block Group 4,G5030,S,543292,1229,+42.6067157,-082.8820283,0
